categoria,description,brand,cantidad,unidad,price_numeric,website,scrape_timestamp,search_term,cantidad_escalada,unidad_escalada,price_numeric_escalado,CLASIFICACION
YOGUR MIXTO EN VASO,Yogurt Bebible Laive Sin Lactosa Durazno 946g,,946.0,g,6.3,metro,2024-12-04 21:20:00.051296,YOGUR MIXTO EN VASO,946.0,g,6.3,YOGUR MIXTO EN VASO
YOGUR MIXTO EN VASO,Yogurt Bebible Laive Sbelt Sabor Lúcuma 946g,,946.0,g,6.3,metro,2024-12-04 21:20:00.051296,YOGUR MIXTO EN VASO,946.0,g,6.3,YOGUR MIXTO EN VASO
YOGUR MIXTO EN VASO,Yogurt Bebible Laive Sabor Fresa 946g,,946.0,g,6.3,metro,2024-12-04 21:20:00.051296,YOGUR MIXTO EN VASO,946.0,g,6.3,YOGUR MIXTO EN VASO
YOGUR MIXTO EN VASO,Yogurt Bebible Laive Sbelt Natural 946g,,946.0,g,6.3,metro,2024-12-04 21:20:00.051296,YOGUR MIXTO EN VASO,946.0,g,6.3,YOGUR MIXTO EN VASO
YOGUR MIXTO EN VASO,Yogurt Bebible Laive Sbelt Sabor Fresa 946g,,946.0,g,6.3,metro,2024-12-04 21:20:00.051296,YOGUR MIXTO EN VASO,946.0,g,6.3,YOGUR MIXTO EN VASO
YOGUR MIXTO EN VASO,Yogurt Probiótico Laive Sbelt Granadilla y Linaza 946g,,946.0,g,6.3,wong,2024-12-04 19:13:58.878277,YOGUR MIXTO EN VASO,946.0,g,6.3,YOGUR MIXTO EN VASO
YOGUR MIXTO EN VASO,Yogurt Bebible Laive Sin Lactosa Durazno 946g,,946.0,g,6.3,wong,2024-12-04 19:13:58.878277,YOGUR MIXTO EN VASO,946.0,g,6.3,YOGUR MIXTO EN VASO
YOGUR MIXTO EN VASO,Yogurt Bebible Laive Sabor Mango 946g,,946.0,g,6.3,metro,2024-12-04 21:20:00.051296,YOGUR MIXTO EN VASO,946.0,g,6.3,YOGUR MIXTO EN VASO
YOGUR MIXTO EN VASO,Yogurt Bebible Laive Sin Lactosa Fresa 946g,,946.0,g,6.3,wong,2024-12-04 19:13:58.878277,YOGUR MIXTO EN VASO,946.0,g,6.3,YOGUR MIXTO EN VASO
YOGUR MIXTO EN VASO,Yogurt Proteico Sin Lactosa Vakimu +Pro Sabor Mocca 350g,,350.0,g,6.32,metro,2024-12-04 21:20:00.051296,YOGUR MIXTO EN VASO,350.0,g,6.32,YOGUR MIXTO EN VASO
YOGUR MIXTO EN VASO,Yogurt Proteico Sin Lactosa Vakimu +Pro Sabor Mocca 350g,,350.0,g,6.32,wong,2024-12-04 19:13:58.878277,YOGUR MIXTO EN VASO,350.0,g,6.32,YOGUR MIXTO EN VASO
YOGUR MIXTO EN VASO,Yogurt Griego Tigo Natural con Fresas y Granola Vaso 155 g,,155.0,g,6.6,metro,2024-12-04 21:20:00.051296,YOGUR MIXTO EN VASO,155.0,g,6.6,YOGUR MIXTO EN VASO
YOGUR MIXTO EN VASO,Yogurt Gloria Zero Lacto Fresa 1kg,,1.0,kg,6.7,wong,2024-12-04 19:13:58.878277,YOGUR MIXTO EN VASO,1.0,kg,6.7,YOGUR MIXTO EN VASO
YOGUR MIXTO EN VASO,Yogurt Gloria Griego Sabor Natural 800g,,800.0,g,6.9,wong,2024-12-04 19:13:58.878277,YOGUR MIXTO EN VASO,800.0,g,6.9,YOGUR MIXTO EN VASO
YOGUR MIXTO EN VASO,Yogurt Gloria Griego Sabor Frutos Rojos 800g,,800.0,g,6.9,metro,2024-12-04 21:20:00.051296,YOGUR MIXTO EN VASO,800.0,g,6.9,YOGUR MIXTO EN VASO
YOGUR MIXTO EN VASO,Yogurt Gloria Griego Sabor Frutos Rojos 800g,,800.0,g,6.9,wong,2024-12-04 19:13:58.878277,YOGUR MIXTO EN VASO,800.0,g,6.9,YOGUR MIXTO EN VASO
YOGUR MIXTO EN VASO,Yogurt Gloria Griego Sabor Mango 800g,,800.0,g,6.9,metro,2024-12-04 21:20:00.051296,YOGUR MIXTO EN VASO,800.0,g,6.9,YOGUR MIXTO EN VASO
YOGUR MIXTO EN VASO,Yogurt Griego La Abuela Frambuesa Bajo en Grasa150g,,150.0,g,6.9,wong,2024-12-04 19:13:58.878277,YOGUR MIXTO EN VASO,150.0,g,6.9,YOGUR MIXTO EN VASO
YOGUR MIXTO EN VASO,Yogurt Batido GLORIA Griego Sabor Natural Bols...,,800.0,g,7.0,plaza_vea,2024-12-04 13:40:45.769438,YOGUR MIXTO EN VASO,800.0,g,7.0,YOGUR MIXTO EN VASO
YOGUR MIXTO EN VASO,Yogurt Batido GLORIA Griego Sabor Maracuyá Bol...,,800.0,g,7.0,plaza_vea,2024-12-04 13:40:45.769438,YOGUR MIXTO EN VASO,800.0,g,7.0,YOGUR MIXTO EN VASO
YOGUR MIXTO EN VASO,Yogurt Batido GLORIA Griego con Miel Bolsa 800...,,800.0,g,7.0,plaza_vea,2024-12-04 13:40:45.769438,YOGUR MIXTO EN VASO,800.0,g,7.0,YOGUR MIXTO EN VASO
YOGUR MIXTO EN VASO,Yogurt Griego Vakimu Mora 500g,,500.0,g,7.92,wong,2024-12-04 19:13:58.878277,YOGUR MIXTO EN VASO,500.0,g,7.92,YOGUR MIXTO EN VASO
YOGUR MIXTO EN VASO,Yogurt Griego Vakimu Fresa 500g,,500.0,g,7.92,wong,2024-12-04 19:13:58.878277,YOGUR MIXTO EN VASO,500.0,g,7.92,YOGUR MIXTO EN VASO
YOGUR MIXTO EN VASO,Yogurt Bebible Piamonte Vainilla Botella 946 ml,,946.0,ml,8.0,wong,2024-12-04 19:13:58.878277,YOGUR MIXTO EN VASO,946.0,ml,8.0,YOGUR MIXTO EN VASO
YOGUR MIXTO EN VASO,Yogurt Bebible Piamonte Natural sin Azúcar Botella 946 ml,,946.0,ml,8.0,wong,2024-12-04 19:13:58.878277,YOGUR MIXTO EN VASO,946.0,ml,8.0,YOGUR MIXTO EN VASO
YOGUR MIXTO EN VASO,Yogurt Griego Cuisine & Co Sabor Natural 500g,,500.0,g,8.3,metro,2024-12-04 21:20:00.051296,YOGUR MIXTO EN VASO,500.0,g,8.3,YOGUR MIXTO EN VASO
YOGUR MIXTO EN VASO,Yogurt Bebible Gloria Fresa Galonera 1.7kg,,1.7,kg,8.9,metro,2024-12-04 21:20:00.051296,YOGUR MIXTO EN VASO,1.7,kg,8.9,YOGUR MIXTO EN VASO
YOGUR MIXTO EN VASO,Yogurt Bebible Gloria Fresa Plátano Galonera 1.7kg,,1.7,kg,8.9,metro,2024-12-04 21:20:00.051296,YOGUR MIXTO EN VASO,1.7,kg,8.9,YOGUR MIXTO EN VASO
YOGUR MIXTO EN VASO,Yogurt Sabor a Fresa sin Lactosa LAIVE Galoner...,,1.7,kg,8.9,plaza_vea,2024-12-04 13:40:45.769438,YOGUR MIXTO EN VASO,1.7,kg,8.9,YOGUR MIXTO EN VASO
YOGUR MIXTO EN VASO,Yogurt Bebible Gloria Vainilla Galonera 1.7kg,,1.7,kg,8.9,metro,2024-12-04 21:20:00.051296,YOGUR MIXTO EN VASO,1.7,kg,8.9,YOGUR MIXTO EN VASO
YOGUR MIXTO EN VASO,Yogurt Bebible Gloria Slim Vainilla Galonera 1.7kg,,1.7,kg,9.2,wong,2024-12-04 19:13:58.878277,YOGUR MIXTO EN VASO,1.7,kg,9.2,YOGUR MIXTO EN VASO
YOGUR MIXTO EN VASO,Yogurt Bebible Gloria Vainilla Galonera 1.7kg,,1.7,kg,9.2,wong,2024-12-04 19:13:58.878277,YOGUR MIXTO EN VASO,1.7,kg,9.2,YOGUR MIXTO EN VASO
YOGUR MIXTO EN VASO,Yogurt Bebible Gloria Fresa Plátano Galonera 1.7kg,,1.7,kg,9.2,wong,2024-12-04 19:13:58.878277,YOGUR MIXTO EN VASO,1.7,kg,9.2,YOGUR MIXTO EN VASO
YOGUR MIXTO EN VASO,Yogurt Parcialmente Descremado GLORIA Sabor a ...,,1.7,kg,9.2,plaza_vea,2024-12-04 13:40:45.769438,YOGUR MIXTO EN VASO,1.7,kg,9.2,YOGUR MIXTO EN VASO
YOGUR MIXTO EN VASO,Yogurt Bebible Gloria Slim Durazno Galonera 1.7kg,,1.7,kg,9.2,metro,2024-12-04 21:20:00.051296,YOGUR MIXTO EN VASO,1.7,kg,9.2,YOGUR MIXTO EN VASO
YOGUR MIXTO EN VASO,Yogurt Bebible Gloria Durazno Galonera 1.7kg,,1.7,kg,9.2,wong,2024-12-04 19:13:58.878277,YOGUR MIXTO EN VASO,1.7,kg,9.2,YOGUR MIXTO EN VASO
YOGUR MIXTO EN VASO,Yogurt Parcialmente Descremado GLORIA Sabor a ...,,1.7,kg,9.2,plaza_vea,2024-12-04 13:40:45.769438,YOGUR MIXTO EN VASO,1.7,kg,9.2,YOGUR MIXTO EN VASO
YOGUR MIXTO EN VASO,Yogurt Parcialmente Descremado GLORIA Sabor a ...,,1.7,kg,9.2,plaza_vea,2024-12-04 13:40:45.769438,YOGUR MIXTO EN VASO,1.7,kg,9.2,YOGUR MIXTO EN VASO
YOGUR MIXTO EN VASO,Yogurt Parcialmente Descremado GLORIA Sabor a ...,,1.7,kg,9.2,plaza_vea,2024-12-04 13:40:45.769438,YOGUR MIXTO EN VASO,1.7,kg,9.2,YOGUR MIXTO EN VASO
YOGUR MIXTO EN VASO,Yogurt Bebible Gloria Slim Frutos Rojos Galonera 1.7kg,,1.7,kg,9.2,wong,2024-12-04 19:13:58.878277,YOGUR MIXTO EN VASO,1.7,kg,9.2,YOGUR MIXTO EN VASO
YOGUR MIXTO EN VASO,Yogurt Bebible Gloria Slim Frutos Rojos Galonera 1.7kg,,1.7,kg,9.2,metro,2024-12-04 21:20:00.051296,YOGUR MIXTO EN VASO,1.7,kg,9.2,YOGUR MIXTO EN VASO
YOGUR MIXTO EN VASO,Yogurt Bebible Gloria Slim Durazno Galonera 1.7kg,,1.7,kg,9.2,wong,2024-12-04 19:13:58.878277,YOGUR MIXTO EN VASO,1.7,kg,9.2,YOGUR MIXTO EN VASO
YOGUR MIXTO EN VASO,Yogurt Bebible Gloria Slim Maracuyá Galonera 1.7kg,,1.7,kg,9.2,metro,2024-12-04 21:20:00.051296,YOGUR MIXTO EN VASO,1.7,kg,9.2,YOGUR MIXTO EN VASO
YOGUR MIXTO EN VASO,Yogurt Bebible Gloria Slim Fresa Galonera 1.7kg,,1.7,kg,9.2,metro,2024-12-04 21:20:00.051296,YOGUR MIXTO EN VASO,1.7,kg,9.2,YOGUR MIXTO EN VASO
YOGUR MIXTO EN VASO,Yogurt Batido GLORIA Griego Sabor Frutos Rojos...,,950.0,g,9.5,plaza_vea,2024-12-04 13:40:45.769438,YOGUR MIXTO EN VASO,950.0,g,9.5,YOGUR MIXTO EN VASO
YOGUR MIXTO EN VASO,Yogurt Batido Natural Laive Griego Botella 800g,,800.0,g,9.9,metro,2024-12-04 21:20:00.051296,YOGUR MIXTO EN VASO,800.0,g,9.9,YOGUR MIXTO EN VASO
YOGUR MIXTO EN VASO,Yogurt DANLAC Maracumango Botella 900g,,900.0,g,9.9,plaza_vea,2024-12-04 13:40:45.769438,YOGUR MIXTO EN VASO,900.0,g,9.9,YOGUR MIXTO EN VASO
YOGUR MIXTO EN VASO,Yogurt Griego LAIVE Frutos Rojos Botella 800g,,800.0,g,9.9,plaza_vea,2024-12-04 13:40:45.769438,YOGUR MIXTO EN VASO,800.0,g,9.9,YOGUR MIXTO EN VASO
YOGUR MIXTO EN VASO,Yogurt Batido Laive Griego Sabor Frutos Rojos 800g,,800.0,g,9.9,wong,2024-12-04 19:13:58.878277,YOGUR MIXTO EN VASO,800.0,g,9.9,YOGUR MIXTO EN VASO
YOGUR MIXTO EN VASO,Yogurt Batido Laive Griego Sabor Mango Maracuyá 800g,,800.0,g,9.9,metro,2024-12-04 21:20:00.051296,YOGUR MIXTO EN VASO,800.0,g,9.9,YOGUR MIXTO EN VASO
YOGUR MIXTO EN VASO,Yogurt Parcialmente Descremado GLORIA Sabor a ...,,6.0,un,10.0,plaza_vea,2024-12-04 13:40:45.769438,YOGUR MIXTO EN VASO,6.0,un,10.0,YOGUR MIXTO EN VASO
YOGUR MIXTO EN VASO,Yogurt Parcialmente Descremado GLORIA Sabor a ...,,6.0,un,10.0,plaza_vea,2024-12-04 13:40:45.769438,YOGUR MIXTO EN VASO,6.0,un,10.0,YOGUR MIXTO EN VASO
YOGUR MIXTO EN VASO,Yogurt Slim GLORIA Sabor a Vainilla Galonera 1...,,1.7,kg,10.3,plaza_vea,2024-12-04 13:40:45.769438,YOGUR MIXTO EN VASO,1.7,kg,10.3,YOGUR MIXTO EN VASO
YOGUR MIXTO EN VASO,Yogurt Slim GLORIA Sabor a Durazno Galonera 1....,,1.7,kg,10.3,plaza_vea,2024-12-04 13:40:45.769438,YOGUR MIXTO EN VASO,1.7,kg,10.3,YOGUR MIXTO EN VASO
YOGUR MIXTO EN VASO,Yogurt Gloria Zero Lacto Fresa 1.7kg,,1.7,kg,10.5,metro,2024-12-04 21:20:00.051296,YOGUR MIXTO EN VASO,1.7,kg,10.5,YOGUR MIXTO EN VASO
YOGUR MIXTO EN VASO,Yogurt Gloria Zero Lacto Sabor Vainilla 1.7kg,,1.7,kg,10.5,wong,2024-12-04 19:13:58.878277,YOGUR MIXTO EN VASO,1.7,kg,10.5,YOGUR MIXTO EN VASO
YOGUR MIXTO EN VASO,Yogurt Gloria Zero Lacto Sabor Vainilla 1.7kg,,1.7,kg,10.5,metro,2024-12-04 21:20:00.051296,YOGUR MIXTO EN VASO,1.7,kg,10.5,YOGUR MIXTO EN VASO
YOGUR MIXTO EN VASO,Yogurt Piña Pitahaya DANLAC Botella 900g,,900.0,g,10.9,plaza_vea,2024-12-04 13:40:45.769438,YOGUR MIXTO EN VASO,900.0,g,10.9,YOGUR MIXTO EN VASO
YOGUR MIXTO EN VASO,Yogurt Griego DANLAC Cultivos Probióticos Fras...,,420.0,g,10.99,plaza_vea,2024-12-04 13:40:45.769438,YOGUR MIXTO EN VASO,420.0,g,10.99,YOGUR MIXTO EN VASO
YOGUR MIXTO EN VASO,Yogurt Frutado Danlac Maracumango 900g,,900.0,g,10.99,wong,2024-12-04 19:13:58.878277,YOGUR MIXTO EN VASO,900.0,g,10.99,YOGUR MIXTO EN VASO
YOGUR MIXTO EN VASO,Yogurt Frutado Danlac Maracumango 900g,,900.0,g,10.99,metro,2024-12-04 21:20:00.051296,YOGUR MIXTO EN VASO,900.0,g,10.99,YOGUR MIXTO EN VASO
YOGUR MIXTO EN VASO,Yogurt Griego Tigo Sabor Natural Sin Azúcar 500g,,500.0,g,11.1,metro,2024-12-04 21:20:00.051296,YOGUR MIXTO EN VASO,500.0,g,11.1,YOGUR MIXTO EN VASO
YOGUR MIXTO EN VASO,Yogurt Bebible Laive con Lúcuma 1.7kg,,1.7,kg,11.5,wong,2024-12-04 19:13:58.878277,YOGUR MIXTO EN VASO,1.7,kg,11.5,YOGUR MIXTO EN VASO
YOGUR MIXTO EN VASO,Yogurt Frutado con Aguaymanto Danlac Botella 900g,,900.0,g,11.5,wong,2024-12-04 19:13:58.878277,YOGUR MIXTO EN VASO,900.0,g,11.5,YOGUR MIXTO EN VASO
YOGUR MIXTO EN VASO,Yogurt Entero Danlac Sabor Natural Botella 900g,,900.0,g,11.5,wong,2024-12-04 19:13:58.878277,YOGUR MIXTO EN VASO,900.0,g,11.5,YOGUR MIXTO EN VASO
YOGUR MIXTO EN VASO,Yogurt Frutado con Frutos del Bosque Danlac Botella 900g,,900.0,g,11.5,wong,2024-12-04 19:13:58.878277,YOGUR MIXTO EN VASO,900.0,g,11.5,YOGUR MIXTO EN VASO
YOGUR MIXTO EN VASO,Yogurt Frutado con Fresa Danlac Botella 900g,,900.0,g,11.5,wong,2024-12-04 19:13:58.878277,YOGUR MIXTO EN VASO,900.0,g,11.5,YOGUR MIXTO EN VASO
YOGUR MIXTO EN VASO,Yogurt Bebible Laive con Fresa 1.7kg,,1.7,kg,11.5,wong,2024-12-04 19:13:58.878277,YOGUR MIXTO EN VASO,1.7,kg,11.5,YOGUR MIXTO EN VASO
YOGUR MIXTO EN VASO,Yogurt DANLAC Frutado de Fresa Botella 900g,,900.0,g,11.5,plaza_vea,2024-12-04 13:40:45.769438,YOGUR MIXTO EN VASO,900.0,g,11.5,YOGUR MIXTO EN VASO
YOGUR MIXTO EN VASO,Yogurt Bebible LAIVE Bio Sabor a Vainilla Galo...,,1.7,kg,11.5,plaza_vea,2024-12-04 13:40:45.769438,YOGUR MIXTO EN VASO,1.7,kg,11.5,YOGUR MIXTO EN VASO
YOGUR MIXTO EN VASO,Yogurt Natural DANLAC Botella 900g,,900.0,g,11.5,plaza_vea,2024-12-04 13:40:45.769438,YOGUR MIXTO EN VASO,900.0,g,11.5,YOGUR MIXTO EN VASO
YOGUR MIXTO EN VASO,Yogurt LAIVE Sbelt Sabor a Fresa Galonera 1.7K...,,1.7,kg,11.5,plaza_vea,2024-12-04 13:40:45.769438,YOGUR MIXTO EN VASO,1.7,kg,11.5,YOGUR MIXTO EN VASO
YOGUR MIXTO EN VASO,Yogurt Bebible LAIVE Bio Sabor a Durazno Galon...,,1.7,kg,11.5,plaza_vea,2024-12-04 13:40:45.769438,YOGUR MIXTO EN VASO,1.7,kg,11.5,YOGUR MIXTO EN VASO
YOGUR MIXTO EN VASO,Yogurt Bebible LAIVE Bio Sabor a Lúcuma Galone...,,1.7,kg,11.5,plaza_vea,2024-12-04 13:40:45.769438,YOGUR MIXTO EN VASO,1.7,kg,11.5,YOGUR MIXTO EN VASO
YOGUR MIXTO EN VASO,Yogurt Bebible LAIVE Bio Sabor a Fresa Galoner...,,1.7,kg,11.5,plaza_vea,2024-12-04 13:40:45.769438,YOGUR MIXTO EN VASO,1.7,kg,11.5,YOGUR MIXTO EN VASO
YOGUR MIXTO EN VASO,Yogurt Bebible Laive con Lúcuma 1.7kg,,1.7,kg,11.5,metro,2024-12-04 21:20:00.051296,YOGUR MIXTO EN VASO,1.7,kg,11.5,YOGUR MIXTO EN VASO
YOGUR MIXTO EN VASO,Yogurt Frutado con Aguaymanto Danlac Botella 900g,,900.0,g,11.5,metro,2024-12-04 21:20:00.051296,YOGUR MIXTO EN VASO,900.0,g,11.5,YOGUR MIXTO EN VASO
YOGUR MIXTO EN VASO,Yogurt LAIVE Sbelt Sabor a Vainilla Galonera 1...,,1.7,kg,11.5,plaza_vea,2024-12-04 13:40:45.769438,YOGUR MIXTO EN VASO,1.7,kg,11.5,YOGUR MIXTO EN VASO
YOGUR MIXTO EN VASO,Yogurt Bebible Laive con Fresa 1.7kg,,1.7,kg,11.5,metro,2024-12-04 21:20:00.051296,YOGUR MIXTO EN VASO,1.7,kg,11.5,YOGUR MIXTO EN VASO
YOGUR MIXTO EN VASO,Yogurt Frutado con Fresa Danlac Botella 900g,,900.0,g,11.5,metro,2024-12-04 21:20:00.051296,YOGUR MIXTO EN VASO,900.0,g,11.5,YOGUR MIXTO EN VASO
YOGUR MIXTO EN VASO,Yogurt Frutado con Frutos del Bosque Danlac Botella 900g,,900.0,g,11.5,metro,2024-12-04 21:20:00.051296,YOGUR MIXTO EN VASO,900.0,g,11.5,YOGUR MIXTO EN VASO
YOGUR MIXTO EN VASO,Yogurt Descremado Vakimu Quark 500g,,500.0,g,11.76,wong,2024-12-04 19:13:58.878277,YOGUR MIXTO EN VASO,500.0,g,11.76,YOGUR MIXTO EN VASO
YOGUR MIXTO EN VASO,Yogurt Descremado Vakimu Quark 500g,,500.0,g,11.76,metro,2024-12-04 21:20:00.051296,YOGUR MIXTO EN VASO,500.0,g,11.76,YOGUR MIXTO EN VASO
YOGUR MIXTO EN VASO,Yogurt Frutado con Fresa Danlac Line Botella 900g,,900.0,g,11.9,metro,2024-12-04 21:20:00.051296,YOGUR MIXTO EN VASO,900.0,g,11.9,YOGUR MIXTO EN VASO
YOGUR MIXTO EN VASO,Yogurt Bebible Laive Sbelt Sabor Vainilla Francesa 1.7kg,,1.7,kg,11.9,wong,2024-12-04 19:13:58.878277,YOGUR MIXTO EN VASO,1.7,kg,11.9,YOGUR MIXTO EN VASO
YOGUR MIXTO EN VASO,Yogurt Bebible Laive Sbelt Sabor Fresa 1.7kg,,1.7,kg,11.9,wong,2024-12-04 19:13:58.878277,YOGUR MIXTO EN VASO,1.7,kg,11.9,YOGUR MIXTO EN VASO
YOGUR MIXTO EN VASO,Yogurt Griego Descremado Danlac Sabor Natural Frasco 420g,,420.0,g,11.9,wong,2024-12-04 19:13:58.878277,YOGUR MIXTO EN VASO,420.0,g,11.9,YOGUR MIXTO EN VASO
YOGUR MIXTO EN VASO,Yogurt Frutado con Fresa Danlac Line Botella 900g,,900.0,g,11.9,wong,2024-12-04 19:13:58.878277,YOGUR MIXTO EN VASO,900.0,g,11.9,YOGUR MIXTO EN VASO
YOGUR MIXTO EN VASO,Yogurt Bebible Laive Sbelt Sabor Durazno 1.7kg,,1.7,kg,11.9,wong,2024-12-04 19:13:58.878277,YOGUR MIXTO EN VASO,1.7,kg,11.9,YOGUR MIXTO EN VASO
YOGUR MIXTO EN VASO,Yogurt Griego Danlac Sabor Natural Frasco 420g,,420.0,g,11.9,metro,2024-12-04 21:20:00.051296,YOGUR MIXTO EN VASO,420.0,g,11.9,YOGUR MIXTO EN VASO
YOGUR MIXTO EN VASO,Yogurt Laive Protein Sabor Vainilla Botella 800g,,800.0,g,11.9,wong,2024-12-04 19:13:58.878277,YOGUR MIXTO EN VASO,800.0,g,11.9,YOGUR MIXTO EN VASO
YOGUR MIXTO EN VASO,Yogurt Bebible Laive Sbelt Sabor Durazno 1.7kg,,1.7,kg,11.9,metro,2024-12-04 21:20:00.051296,YOGUR MIXTO EN VASO,1.7,kg,11.9,YOGUR MIXTO EN VASO
YOGUR MIXTO EN VASO,Yogurt Bebible Laive Sbelt Sabor Fresa 1.7kg,,1.7,kg,11.9,metro,2024-12-04 21:20:00.051296,YOGUR MIXTO EN VASO,1.7,kg,11.9,YOGUR MIXTO EN VASO
YOGUR MIXTO EN VASO,Yogurt Gloria Griego Frutos Rojos Botella 950g,,950.0,g,11.9,wong,2024-12-04 19:13:58.878277,YOGUR MIXTO EN VASO,950.0,g,11.9,YOGUR MIXTO EN VASO
YOGUR MIXTO EN VASO,Yogurt Vakimu +Pro Arándano 500g,,500.0,g,11.92,wong,2024-12-04 19:13:58.878277,YOGUR MIXTO EN VASO,500.0,g,11.92,YOGUR MIXTO EN VASO
YOGUR MIXTO EN VASO,Yogurt Sin Lactosa Danlac Line Piña Pitahaya 900g,,900.0,g,12.0,metro,2024-12-04 21:20:00.051296,YOGUR MIXTO EN VASO,900.0,g,12.0,YOGUR MIXTO EN VASO
YOGUR MIXTO EN VASO,Yogurt Vakimu +Pro Fresa 500g,,500.0,g,12.08,metro,2024-12-04 21:20:00.051296,YOGUR MIXTO EN VASO,500.0,g,12.08,YOGUR MIXTO EN VASO
YOGUR MIXTO EN VASO,Yogurt Vakimu +Pro Fresa 500g,,500.0,g,12.16,wong,2024-12-04 19:13:58.878277,YOGUR MIXTO EN VASO,500.0,g,12.16,YOGUR MIXTO EN VASO
YOGUR MIXTO EN VASO,Yogurt Bebible Yo Most Fresa Pack 6 Unid x 180 ml,,6.0,un,12.2,metro,2024-12-04 21:20:00.051296,YOGUR MIXTO EN VASO,6.0,un,12.2,YOGUR MIXTO EN VASO
YOGUR MIXTO EN VASO,Yogurt Laive Sin Lactosa Fresa 1.7kg,,1.7,kg,12.7,metro,2024-12-04 21:20:00.051296,YOGUR MIXTO EN VASO,1.7,kg,12.7,YOGUR MIXTO EN VASO
YOGUR MIXTO EN VASO,Yogurt Griego Vakimu Original 1 Kg,,1.0,kg,13.44,metro,2024-12-04 21:20:00.051296,YOGUR MIXTO EN VASO,1.0,kg,13.44,YOGUR MIXTO EN VASO
YOGUR MIXTO EN VASO,Yogurt Griego Mango con Fresa Pote 1 Kg,,1.0,kg,13.44,wong,2024-12-04 19:13:58.878277,YOGUR MIXTO EN VASO,1.0,kg,13.44,YOGUR MIXTO EN VASO
YOGUR MIXTO EN VASO,Yogurt Griego Vakimu Frutos del Bosque 1 Kg,,1.0,kg,13.44,metro,2024-12-04 21:20:00.051296,YOGUR MIXTO EN VASO,1.0,kg,13.44,YOGUR MIXTO EN VASO
YOGUR MIXTO EN VASO,Yogurt Griego Vakimu Frutos del Bosque 1 Kg,,1.0,kg,13.44,wong,2024-12-04 19:13:58.878277,YOGUR MIXTO EN VASO,1.0,kg,13.44,YOGUR MIXTO EN VASO
YOGUR MIXTO EN VASO,Yogurt Griego Vakimu Original 1 Kg,,1.0,kg,13.44,wong,2024-12-04 19:13:58.878277,YOGUR MIXTO EN VASO,1.0,kg,13.44,YOGUR MIXTO EN VASO
YOGUR MIXTO EN VASO,Yogurt Griego Vakimu Arándano 1 Kg,,1.0,kg,13.44,metro,2024-12-04 21:20:00.051296,YOGUR MIXTO EN VASO,1.0,kg,13.44,YOGUR MIXTO EN VASO
YOGUR MIXTO EN VASO,Yogurt Bebible Sin Lactosa Yoleit Frutos del Bosque 1.6kg,,1.6,kg,13.5,metro,2024-12-04 21:20:00.051296,YOGUR MIXTO EN VASO,1.6,kg,13.5,YOGUR MIXTO EN VASO
YOGUR MIXTO EN VASO,Yogurt Bebible Sin Lactosa Yoleit Frutos del Bosque 1.6kg,,1.6,kg,13.5,wong,2024-12-04 19:13:58.878277,YOGUR MIXTO EN VASO,1.6,kg,13.5,YOGUR MIXTO EN VASO
YOGUR MIXTO EN VASO,Yogurt Bebible Sin Lactosa Yoleit Maracumango 1.6kg,,1.6,kg,13.5,metro,2024-12-04 21:20:00.051296,YOGUR MIXTO EN VASO,1.6,kg,13.5,YOGUR MIXTO EN VASO
YOGUR MIXTO EN VASO,Yogurt Deslactosado Yoleit Griego Sabor Natural Pote 950g,,950.0,g,14.1,metro,2024-12-04 21:20:00.051296,YOGUR MIXTO EN VASO,950.0,g,14.1,YOGUR MIXTO EN VASO
YOGUR MIXTO EN VASO,Yogurt Deslactosado con Berries Yoleit Griego Pote 950g,,950.0,g,14.2,metro,2024-12-04 21:20:00.051296,YOGUR MIXTO EN VASO,950.0,g,14.2,YOGUR MIXTO EN VASO
YOGUR MIXTO EN VASO,Yogurt Deslactosado Yoleit Griego Sabor Natural Pote 950g,,950.0,g,14.2,wong,2024-12-04 19:13:58.878277,YOGUR MIXTO EN VASO,950.0,g,14.2,YOGUR MIXTO EN VASO
YOGUR MIXTO EN VASO,Yogurt Sin Lactosa Cuisine & Co Iron Protein Mocca 480g,,480.0,g,14.5,wong,2024-12-04 19:13:58.878277,YOGUR MIXTO EN VASO,480.0,g,14.5,YOGUR MIXTO EN VASO
YOGUR MIXTO EN VASO,Yogurt Quark VAKIMU Natural Pote 500g,,500.0,g,14.7,plaza_vea,2024-12-04 13:40:45.769438,YOGUR MIXTO EN VASO,500.0,g,14.7,YOGUR MIXTO EN VASO
YOGUR MIXTO EN VASO,Yogurt Natural SKYR Plusa 500g,,500.0,g,14.9,metro,2024-12-04 21:20:00.051296,YOGUR MIXTO EN VASO,500.0,g,14.9,YOGUR MIXTO EN VASO
YOGUR MIXTO EN VASO,Yogurt Natural SKYR Plusa 500g,,500.0,g,14.9,wong,2024-12-04 19:13:58.878277,YOGUR MIXTO EN VASO,500.0,g,14.9,YOGUR MIXTO EN VASO
YOGUR MIXTO EN VASO,Yogurt Kéfir Duman 500g,,500.0,g,14.9,wong,2024-12-04 19:13:58.878277,YOGUR MIXTO EN VASO,500.0,g,14.9,YOGUR MIXTO EN VASO
